altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,timestamp
251.60000000000002,2208.88,251.60000000000002,8.483,149,551163739,-889960417,8.483,2019-06-23 12:16:13
252.0,2217.64,252.0,8.76,149,551162802,-889960545,8.76,2019-06-23 12:16:14
252.20000000000005,2226.62,252.20000000000005,8.977,149,551161844,-889960716,8.977,2019-06-23 12:16:15
252.39999999999998,2235.79,252.39999999999998,9.176,149,551160872,-889960955,9.176,2019-06-23 12:16:16
252.79999999999995,2245.48,252.79999999999995,9.684,149,551159842,-889961169,9.684,2019-06-23 12:16:17
252.79999999999995,2254.84,252.79999999999995,9.365,149,551158849,-889961400,9.365,2019-06-23 12:16:18
251.79999999999995,2265.24,251.79999999999995,10.393,149,551157747,-889961663,10.393,2019-06-23 12:16:19
252.20000000000005,2275.32,252.20000000000005,10.086,149,551156679,-889961932,10.086,2019-06-23 12:16:20
253.0,2285.47,253.0,10.143,149,551155619,-889962299,10.143,2019-06-23 12:16:21
253.60000000000002,2297.04,253.60000000000002,11.571,149,551154419,-889962768,11.571,2019-06-23 12:16:22
253.0,2309.02,253.0,11.979,149,551153161,-889963161,11.979,2019-06-23 12:16:23
252.39999999999998,2321.98,252.39999999999998,12.958,149,551151812,-889963660,12.958,2019-06-23 12:16:24
252.20000000000005,2334.93,252.20000000000005,12.952,149,551150474,-889964208,12.952,2019-06-23 12:16:25
251.79999999999995,2347.64,251.79999999999995,12.713,148,551149150,-889964697,12.713,2019-06-23 12:16:26
251.39999999999998,2359.59,251.39999999999998,11.944,148,551147904,-889965136,11.944,2019-06-23 12:16:27
250.79999999999995,2371.68,250.79999999999995,12.095,148,551146642,-889965586,12.095,2019-06-23 12:16:28
250.79999999999995,2383.64,250.79999999999995,11.955,147,551145400,-889966060,11.955,2019-06-23 12:16:29
250.60000000000002,2396.33,250.60000000000002,12.691,147,551144089,-889966598,12.691,2019-06-23 12:16:30
250.20000000000005,2408.88,250.20000000000005,12.549,146,551142795,-889967148,12.549,2019-06-23 12:16:31
250.39999999999998,2421.67,250.39999999999998,12.795,146,551141468,-889967664,12.795,2019-06-23 12:16:32
249.79999999999995,2433.55,249.79999999999995,11.88,145,551140232,-889968125,11.88,2019-06-23 12:16:33
250.0,2445.77,250.0,12.217,144,551138951,-889968542,12.217,2019-06-23 12:16:34
249.79999999999995,2459.12,249.79999999999995,13.352,143,551137544,-889968948,13.352,2019-06-23 12:16:35
249.60000000000002,2472.85,249.60000000000002,13.726,143,551136082,-889969226,13.726,2019-06-23 12:16:36
249.39999999999998,2486.93,249.39999999999998,14.082,142,551134581,-889969497,14.082,2019-06-23 12:16:37
248.60000000000002,2501.2,248.60000000000002,14.273,142,551133057,-889969749,14.273,2019-06-23 12:16:38
247.39999999999998,2516.26,247.39999999999998,15.059,141,551131444,-889969936,15.059,2019-06-23 12:16:39
246.39999999999998,2531.43,246.39999999999998,15.166,141,551129820,-889970146,15.166,2019-06-23 12:16:40
246.20000000000005,2546.97,246.20000000000005,15.536,140,551128155,-889970312,15.536,2019-06-23 12:16:41
246.20000000000005,2562.5,246.20000000000005,15.53,140,551126488,-889970439,15.53,2019-06-23 12:16:42
245.79999999999995,2578.03,245.79999999999995,15.534,139,551124819,-889970503,15.534,2019-06-23 12:16:43
244.20000000000005,2592.72,244.20000000000005,14.689,138,551123241,-889970518,14.689,2019-06-23 12:16:44
243.0,2606.12,243.0,13.4,137,551121803,-889970401,13.4,2019-06-23 12:16:45
242.20000000000005,2618.8,242.20000000000005,12.681,137,551120443,-889970291,12.681,2019-06-23 12:16:46
241.0,2630.24,241.0,11.438,136,551119216,-889970175,11.438,2019-06-23 12:16:47
240.39999999999998,2641.15,240.39999999999998,10.903,135,551118047,-889970068,10.903,2019-06-23 12:16:48
240.79999999999995,2651.91,240.79999999999995,10.766,135,551116890,-889970028,10.766,2019-06-23 12:16:49
238.60000000000002,2662.68,238.60000000000002,10.769,134,551115735,-889969930,10.769,2019-06-23 12:16:50
238.60000000000002,2673.9,238.60000000000002,11.215,133,551114532,-889969831,11.215,2019-06-23 12:16:51
239.20000000000005,2683.76,239.20000000000005,9.857,133,551113473,-889969778,9.857,2019-06-23 12:16:52
238.79999999999995,2693.4,238.79999999999995,9.648,132,551112436,-889969746,9.648,2019-06-23 12:16:53
237.60000000000002,2702.75,237.60000000000002,9.341,132,551111435,-889969639,9.341,2019-06-23 12:16:54
236.79999999999995,2713.16,236.79999999999995,10.417,131,551110323,-889969455,10.417,2019-06-23 12:16:55
236.0,2723.57,236.0,10.411,131,551109215,-889969237,10.411,2019-06-23 12:16:56
235.0,2734.24,235.0,10.664,130,551108078,-889969026,10.664,2019-06-23 12:16:57
234.60000000000002,2743.22,234.60000000000002,8.985,130,551107114,-889968954,8.985,2019-06-23 12:16:58
234.20000000000005,2753.52,234.20000000000005,10.297,129,551106018,-889968734,10.297,2019-06-23 12:16:59
234.20000000000005,2763.28,234.20000000000005,9.759,129,551104971,-889968646,9.759,2019-06-23 12:17:00
233.0,2772.04,233.0,8.763,129,551104030,-889968574,8.763,2019-06-23 12:17:01
232.79999999999995,2780.83,232.79999999999995,8.787,128,551103086,-889968546,8.787,2019-06-23 12:17:02
232.60000000000002,2790.45,232.60000000000002,9.613,128,551102056,-889968430,9.613,2019-06-23 12:17:03
232.39999999999998,2799.44,232.39999999999998,8.99,128,551101091,-889968387,8.99,2019-06-23 12:17:04
232.0,2808.19,232.0,8.755,128,551100150,-889968339,8.755,2019-06-23 12:17:05
232.0,2816.32,232.0,8.13,129,551099281,-889968207,8.13,2019-06-23 12:17:06
232.39999999999998,2824.51,232.39999999999998,8.187,129,551098406,-889968076,8.187,2019-06-23 12:17:07
232.60000000000002,2831.62,232.60000000000002,7.109,129,551097644,-889968008,7.109,2019-06-23 12:17:08
232.60000000000002,2838.11,232.60000000000002,6.494,130,551096950,-889967897,6.494,2019-06-23 12:17:09
232.79999999999995,2844.38,232.79999999999995,6.261,130,551096286,-889967740,6.261,2019-06-23 12:17:10
232.39999999999998,2849.42,232.39999999999998,5.043,130,551095751,-889967613,5.043,2019-06-23 12:17:11
232.60000000000002,2854.59,232.60000000000002,5.173,131,551095203,-889967486,5.173,2019-06-23 12:17:12
233.79999999999995,2859.77,233.79999999999995,5.179,131,551094655,-889967344,5.179,2019-06-23 12:17:13
233.79999999999995,2864.35,233.79999999999995,4.581,131,551094171,-889967212,4.581,2019-06-23 12:17:14
234.20000000000005,2867.78,234.20000000000005,3.424,132,551093803,-889967195,3.424,2019-06-23 12:17:15
234.20000000000005,2871.41,234.20000000000005,3.628,132,551093414,-889967164,3.628,2019-06-23 12:17:16
234.39999999999998,2875.91,234.39999999999998,4.508,132,551092930,-889967126,4.508,2019-06-23 12:17:17
233.79999999999995,2880.23,233.79999999999995,4.315,132,551092467,-889967130,4.315,2019-06-23 12:17:18
234.60000000000002,2884.88,234.60000000000002,4.652,133,551091967,-889967108,4.652,2019-06-23 12:17:19
235.39999999999998,2888.4,235.39999999999998,3.514,133,551091590,-889967131,3.514,2019-06-23 12:17:20
236.79999999999995,2891.43,236.79999999999995,3.03,134,551091265,-889967164,3.03,2019-06-23 12:17:21
236.39999999999998,2895.33,236.39999999999998,3.908,135,551090845,-889967134,3.908,2019-06-23 12:17:22
237.39999999999998,2899.57,237.39999999999998,4.232,137,551090394,-889967055,4.232,2019-06-23 12:17:23
238.20000000000005,2903.28,238.20000000000005,3.713,138,551090008,-889966907,3.713,2019-06-23 12:17:24
238.60000000000002,2907.3,238.60000000000002,4.021,139,551089583,-889966796,4.021,2019-06-23 12:17:25
238.20000000000005,2911.4,238.20000000000005,4.096,139,551089151,-889966679,4.096,2019-06-23 12:17:26
238.79999999999995,2916.05,238.79999999999995,4.65,139,551088659,-889966550,4.65,2019-06-23 12:17:27
238.79999999999995,2920.74,238.79999999999995,4.694,139,551088161,-889966436,4.694,2019-06-23 12:17:28
240.20000000000005,2925.9,240.20000000000005,5.158,138,551087612,-889966325,5.158,2019-06-23 12:17:29
240.20000000000005,2930.11,240.20000000000005,4.205,138,551087161,-889966286,4.205,2019-06-23 12:17:30
239.79999999999995,2934.33,239.79999999999995,4.227,138,551086706,-889966277,4.227,2019-06-23 12:17:31
240.20000000000005,2938.66,240.20000000000005,4.325,139,551086247,-889966178,4.325,2019-06-23 12:17:32
240.60000000000002,2942.85,240.60000000000002,4.186,141,551085803,-889966071,4.186,2019-06-23 12:17:33
241.39999999999998,2947.59,241.39999999999998,4.748,142,551085310,-889965883,4.748,2019-06-23 12:17:34
241.39999999999998,2951.68,241.39999999999998,4.081,144,551084877,-889965781,4.081,2019-06-23 12:17:35
242.20000000000005,2955.71,242.20000000000005,4.029,145,551084446,-889965720,4.029,2019-06-23 12:17:36
243.39999999999998,2960.32,243.39999999999998,4.619,146,551083952,-889965644,4.619,2019-06-23 12:17:37
243.20000000000005,2964.73,243.20000000000005,4.409,146,551083481,-889965571,4.409,2019-06-23 12:17:38
244.0,2970.28,244.0,5.543,147,551082886,-889965539,5.543,2019-06-23 12:17:39
244.79999999999995,2975.17,244.79999999999995,4.892,148,551082360,-889965528,4.892,2019-06-23 12:17:40
245.20000000000005,2980.14,245.20000000000005,4.965,149,551081832,-889965420,4.965,2019-06-23 12:17:41
245.60000000000002,2985.31,245.60000000000002,5.174,149,551081280,-889965326,5.174,2019-06-23 12:17:42
246.0,2990.86,246.0,5.545,150,551080686,-889965247,5.545,2019-06-23 12:17:43
246.60000000000002,2996.3,246.60000000000002,5.44,150,551080105,-889965153,5.44,2019-06-23 12:17:44
247.39999999999998,3001.57,247.39999999999998,5.272,151,551079540,-889965101,5.272,2019-06-23 12:17:45
248.39999999999998,3006.65,248.39999999999998,5.077,151,551078998,-889965003,5.077,2019-06-23 12:17:46
248.79999999999995,3010.77,248.79999999999995,4.125,152,551078557,-889964942,4.125,2019-06-23 12:17:47
249.60000000000002,3014.89,249.60000000000002,4.113,152,551078121,-889964841,4.113,2019-06-23 12:17:48
250.20000000000005,3018.5,250.20000000000005,3.615,154,551077736,-889964760,3.615,2019-06-23 12:17:49
250.79999999999995,3022.66,250.79999999999995,4.155,154,551077297,-889964642,4.155,2019-06-23 12:17:50
251.0,3026.8,251.0,4.142,155,551076858,-889964543,4.142,2019-06-23 12:17:51
251.39999999999998,3030.2,251.39999999999998,3.399,155,551076498,-889964451,3.399,2019-06-23 12:17:52
250.79999999999995,3033.76,250.79999999999995,3.556,155,551076132,-889964293,3.556,2019-06-23 12:17:53
251.20000000000005,3037.87,251.20000000000005,4.116,156,551075696,-889964186,4.116,2019-06-23 12:17:54
251.60000000000002,3042.69,251.60000000000002,4.818,156,551075181,-889964099,4.818,2019-06-23 12:17:55
251.79999999999995,3047.96,251.79999999999995,5.266,157,551074625,-889963951,5.266,2019-06-23 12:17:56
252.20000000000005,3052.95,252.20000000000005,4.997,157,551074095,-889963823,4.997,2019-06-23 12:17:57
252.60000000000002,3058.13,252.60000000000002,5.17,157,551073554,-889963641,5.17,2019-06-23 12:17:58
254.0,3063.27,254.0,5.147,157,551073003,-889963580,5.147,2019-06-23 12:17:59
252.60000000000002,3068.1,252.60000000000002,4.829,157,551072495,-889963428,4.829,2019-06-23 12:18:00
253.20000000000005,3072.71,253.20000000000005,4.603,157,551072003,-889963353,4.603,2019-06-23 12:18:01
253.60000000000002,3077.49,253.60000000000002,4.782,157,551071492,-889963275,4.782,2019-06-23 12:18:02
254.39999999999998,3083.04,254.39999999999998,5.552,157,551070897,-889963196,5.552,2019-06-23 12:18:03
254.79999999999995,3088.42,254.79999999999995,5.381,157,551070324,-889963087,5.381,2019-06-23 12:18:04
255.0,3094.36,255.0,5.935,157,551069692,-889962967,5.935,2019-06-23 12:18:05
256.0,3100.47,256.0,6.111,156,551069039,-889962867,6.111,2019-06-23 12:18:06
256.4,3107.07,256.4,6.599,156,551068331,-889962799,6.599,2019-06-23 12:18:07
256.6,3114.57,256.6,7.503,156,551067525,-889962755,7.503,2019-06-23 12:18:08
255.39999999999998,3122.02,255.39999999999998,7.445,155,551066726,-889962694,7.445,2019-06-23 12:18:09
254.60000000000002,3129.11,254.60000000000002,7.093,155,551065969,-889962571,7.093,2019-06-23 12:18:10
255.39999999999998,3136.82,255.39999999999998,7.71,154,551065148,-889962409,7.71,2019-06-23 12:18:11
255.79999999999995,3143.76,255.79999999999995,6.943,154,551064403,-889962345,6.943,2019-06-23 12:18:12
255.79999999999995,3150.38,255.79999999999995,6.615,153,551063694,-889962274,6.615,2019-06-23 12:18:13
257.4,3156.74,257.4,6.361,153,551063011,-889962233,6.361,2019-06-23 12:18:14
257.79999999999995,3162.14,257.79999999999995,5.398,153,551062431,-889962218,5.398,2019-06-23 12:18:15
257.6,3168.42,257.6,6.275,152,551061757,-889962252,6.275,2019-06-23 12:18:16
257.6,3176.87,257.6,8.455,152,551060851,-889962357,8.455,2019-06-23 12:18:17
258.4,3185.56,258.4,8.693,152,551059919,-889962438,8.693,2019-06-23 12:18:18
258.6,3195.15,258.6,9.583,151,551058892,-889962551,9.583,2019-06-23 12:18:19
258.6,3204.4,258.6,9.253,151,551057900,-889962656,9.253,2019-06-23 12:18:20
258.4,3213.9,258.4,9.495,150,551056886,-889962817,9.495,2019-06-23 12:18:21
258.0,3223.46,258.0,9.567,150,551055861,-889962930,9.567,2019-06-23 12:18:22
257.79999999999995,3232.94,257.79999999999995,9.478,149,551054843,-889962980,9.478,2019-06-23 12:18:23
256.4,3242.35,256.4,9.403,148,551053833,-889962990,9.403,2019-06-23 12:18:24
256.6,3251.57,256.6,9.227,148,551052841,-889962956,9.227,2019-06-23 12:18:25
256.4,3260.86,256.4,9.281,148,551051844,-889962952,9.281,2019-06-23 12:18:26
256.0,3270.3,256.0,9.445,148,551050829,-889962997,9.445,2019-06-23 12:18:27
256.0,3279.68,256.0,9.381,148,551049822,-889963040,9.381,2019-06-23 12:18:28
256.0,3288.25,256.0,8.562,149,551048903,-889963106,8.562,2019-06-23 12:18:29
256.20000000000005,3297.03,256.20000000000005,8.788,149,551047962,-889963235,8.788,2019-06-23 12:18:30
256.6,3306.21,256.6,9.175,149,551046980,-889963349,9.175,2019-06-23 12:18:31
256.79999999999995,3315.09,256.79999999999995,8.881,149,551046031,-889963501,8.881,2019-06-23 12:18:32
255.39999999999998,3323.42,255.39999999999998,8.327,149,551045137,-889963564,8.327,2019-06-23 12:18:33
255.79999999999995,3331.96,255.79999999999995,8.545,149,551044225,-889963713,8.545,2019-06-23 12:18:34
255.79999999999995,3340.47,255.79999999999995,8.511,148,551043313,-889963808,8.511,2019-06-23 12:18:35
256.20000000000005,3349.19,256.20000000000005,8.715,148,551042381,-889963948,8.715,2019-06-23 12:18:36
256.20000000000005,3358.17,256.20000000000005,8.976,148,551041420,-889964069,8.976,2019-06-23 12:18:37
255.60000000000002,3367.05,255.60000000000002,8.884,148,551040466,-889964133,8.884,2019-06-23 12:18:38
256.0,3375.97,256.0,8.922,148,551039511,-889964247,8.922,2019-06-23 12:18:39
256.20000000000005,3384.92,256.20000000000005,8.943,148,551038554,-889964383,8.943,2019-06-23 12:18:40
256.4,3393.73,256.4,8.812,148,551037614,-889964546,8.812,2019-06-23 12:18:41
255.20000000000005,3402.64,255.20000000000005,8.908,148,551036662,-889964686,8.908,2019-06-23 12:18:42
255.20000000000005,3411.75,255.20000000000005,9.112,148,551035688,-889964830,9.112,2019-06-23 12:18:43
255.20000000000005,3420.73,255.20000000000005,8.981,148,551034727,-889964970,8.981,2019-06-23 12:18:44
255.39999999999998,3429.83,255.39999999999998,9.093,148,551033756,-889965116,9.093,2019-06-23 12:18:45
255.39999999999998,3439.31,255.39999999999998,9.479,147,551032740,-889965230,9.479,2019-06-23 12:18:46
255.0,3448.86,255.0,9.549,147,551031718,-889965370,9.549,2019-06-23 12:18:47
255.0,3458.5,255.0,9.643,147,551030690,-889965554,9.643,2019-06-23 12:18:48
254.79999999999995,3468.51,254.79999999999995,10.012,146,551029632,-889965834,10.012,2019-06-23 12:18:49
255.0,3478.26,255.0,9.751,146,551028612,-889966180,9.751,2019-06-23 12:18:50
257.6,3487.89,257.6,9.624,146,551027617,-889966588,9.624,2019-06-23 12:18:51
257.0,3497.54,257.0,9.648,146,551026633,-889967057,9.648,2019-06-23 12:18:52
257.0,3507.81,257.0,10.277,145,551025562,-889967444,10.277,2019-06-23 12:18:53
256.4,3518.14,256.4,10.321,145,551024537,-889968057,10.321,2019-06-23 12:18:54
256.4,3528.79,256.4,10.65,145,551023527,-889968830,10.65,2019-06-23 12:18:55
256.0,3539.42,256.0,10.629,145,551022511,-889969582,10.629,2019-06-23 12:18:56
256.0,3549.64,256.0,10.221,145,551021589,-889970442,10.221,2019-06-23 12:18:57
255.79999999999995,3559.98,255.79999999999995,10.338,144,551020666,-889971332,10.338,2019-06-23 12:18:58
255.79999999999995,3569.9,255.79999999999995,9.921,144,551019828,-889972281,9.921,2019-06-23 12:18:59
255.60000000000002,3579.7,255.60000000000002,9.802,144,551019012,-889973241,9.802,2019-06-23 12:19:00
255.0,3589.75,255.0,10.05,144,551018185,-889974241,10.05,2019-06-23 12:19:01
254.79999999999995,3599.84,254.79999999999995,10.091,143,551017355,-889975245,10.091,2019-06-23 12:19:02
254.60000000000002,3609.99,254.60000000000002,10.15,143,551016504,-889976228,10.15,2019-06-23 12:19:03
254.20000000000005,3620.1,254.20000000000005,10.104,143,551015659,-889977209,10.104,2019-06-23 12:19:04
253.79999999999995,3630.47,253.79999999999995,10.37,143,551014785,-889978205,10.37,2019-06-23 12:19:05
253.60000000000002,3640.74,253.60000000000002,10.275,144,551013919,-889979192,10.275,2019-06-23 12:19:06
253.60000000000002,3651.28,253.60000000000002,10.534,144,551013047,-889980231,10.534,2019-06-23 12:19:07
253.0,3661.08,253.0,9.805,144,551012204,-889981142,9.805,2019-06-23 12:19:08
253.39999999999998,3671.31,253.39999999999998,10.227,144,551011331,-889982102,10.227,2019-06-23 12:19:09
253.39999999999998,3681.35,253.39999999999998,10.037,144,551010470,-889983039,10.037,2019-06-23 12:19:10
253.20000000000005,3691.76,253.20000000000005,10.415,144,551009571,-889983998,10.415,2019-06-23 12:19:11
253.0,3702.06,253.0,10.296,144,551008666,-889984914,10.296,2019-06-23 12:19:12
253.0,3711.99,253.0,9.934,144,551007776,-889985764,9.934,2019-06-23 12:19:13
253.0,3722.01,253.0,10.015,144,551006879,-889986619,10.015,2019-06-23 12:19:14
252.60000000000002,3731.89,252.60000000000002,9.883,144,551005999,-889987476,9.883,2019-06-23 12:19:15
252.79999999999995,3741.76,252.79999999999995,9.862,144,551005072,-889988215,9.862,2019-06-23 12:19:16
253.20000000000005,3752.29,253.20000000000005,10.534,144,551004089,-889989023,10.534,2019-06-23 12:19:17
253.20000000000005,3762.93,253.20000000000005,10.643,144,551003086,-889989814,10.643,2019-06-23 12:19:18
